Features,Subj1,Subj2,Subj3,Subj4,Subj5,Subj6,Subj7,Subj8,Subj9,Subj10,Subj11,Subj12,Subj13,Subj14,Subj15,Subj16,Subj17,Subj18,Subj19,Subj20,Subj21,Subj22,Subj23,Subj24,Subj25,Subj26,Subj27,Subj28,Subj29,Subj30,Subj31,Subj32,Subj33,Subj34,Subj35,Subj36,Subj37,Subj38,Subj39,Subj40,Subj41,Subj42,Subj43,Subj44,Subj45,Subj46,Subj47,Subj48,Subj49,Subj50,Subj51,Subj52,Subj53,Subj54,Subj55,Subj56,Subj57,Subj58,Subj59,Subj60,Subj61,Subj62,Subj63,Subj64,Subj65,Subj66,Subj67,Subj68,Subj69,Subj70,Subj71,Subj72,Subj73,Subj74,Subj75,Subj76,Subj77,Subj78,Subj79,Subj80,Subj81,Subj82,Subj83,Subj84,Subj85,Subj86,Subj87,Subj88,Subj89,Subj90,Subj91,Subj92,Subj93,Subj94,Subj95,Subj96,Subj97,Subj98,Subj99,Subj100,Subj101,Subj102
Cells_Texture_InverseDifferenceMoment_DNA_20_02,0.251128312,0.532684996,0.063377131,0.226924664,0.17616349,-0.426675656,-0.35621868,-0.836292055,0.144107064,0.028378924,-0.229959889,0.091772927,0.384616737,0.174384339,-0.023125016,0.460803696,0.047755335,0.177487536,0.051498929,-0.303803789,-0.17886563,0.18889734,-0.406535979,0.18254528,0.018930346,0.447087122,0.480348137,0.333286547,0.354270712,0.064556886,-0.06283629,-0.087060987,0.094017108,0.057144118,-0.194537687,-0.037394163,0.310995205,0.153491801,0.453062915,0.207248194,-0.141803868,0.329571645,0.186135739,0.127862137,0.136090542,0.152308857,0.450561863,-0.222870638,0.414877612,0.427887063,-0.338649098,0.073872638,0.721767643,0.134285599,0.5613981,0.466963439,0.186021487,0.011818892,0.512301634,0.256855699,0.34740924,0.412619602,0.099338317,0.332698468,0.349363025,0.051060555,0.215498965,0.424524805,-0.007563351,-0.066077538,-0.096304566,-0.075577119,0.630551099,0.58991742,0.487958365,0.157991495,-0.118697605,-0.33469198,0.317622461,-0.021752745,0.016231275,0.321934071,-0.137947998,-0.009094895,0.110750381,0.090175786,-0.100459065,-0.057512144,0.186949518,0.357136243,-0.200949241,-0.015846092,0.223466882,-0.034472135,0.028018107,0.219754914,0.530430829,0.395570565,-0.076324928,-0.105886791,0.162991895,-0.112281142
Cells_Texture_InverseDifferenceMoment_DNA_20_03,0.237610973,0.490538219,0.06091948,0.213809275,0.09860773,-0.380028105,-0.364157012,-0.741873428,0.075904479,0.029530475,-0.250456319,0.104270763,0.393816928,0.170472089,-0.01465665,0.386469525,0.054398823,0.181459516,0.022521537,-0.310837689,-0.186510482,0.083588466,-0.383530857,0.179366615,-0.025321778,0.433491388,0.495185572,0.322844247,0.395167232,0.086778217,-0.073049799,-0.083583919,0.092937363,0.017197089,-0.162022095,-0.045641202,0.315546824,0.123757721,0.426104314,0.215131663,-0.130670384,0.325448085,0.174876056,0.148064465,0.151380541,0.138738048,0.459717391,-0.179812888,0.375758326,0.424101911,-0.310388787,0.016302003,0.717044394,0.051622526,0.548674455,0.463158655,0.166883044,0.001462726,0.499790487,0.243729166,0.350675887,0.392251941,0.095286977,0.324243783,0.349133299,0.049688862,0.2203467,0.41965825,-0.005126613,-0.038812584,-0.098335596,-0.067654619,0.558260952,0.49564854,0.43090975,0.138086807,-0.181182166,-0.310346987,0.308998424,-0.030938693,0.008089102,0.315519624,-0.11954492,-0.035231125,0.102077166,-0.003421619,-0.114530305,-0.088641401,0.161013709,0.353977834,-0.214627637,-0.015051103,0.211236821,-0.069455876,0.036061164,0.257320836,0.515584446,0.376491026,-0.023589495,-0.137467339,0.18399362,-0.108422032
Cells_Texture_InverseDifferenceMoment_DNA_5_00,0.210819798,0.50923859,0.084309918,0.181696227,0.211398791,-0.532473236,-0.407285272,-1.050021432,0.188621039,-0.025142393,-0.242745307,0.128801147,0.37528948,0.192456621,-0.036580794,0.412571506,0.025633004,0.152378636,0.055611758,-0.41532748,-0.149359824,0.243688035,-0.463463591,0.141637606,0.047881092,0.386021687,0.559046986,0.31394186,0.379043677,0.053741825,-0.093487222,-0.130194925,0.083594664,0.097667094,-0.164751791,-0.011865594,0.253415873,0.152805458,0.458547,0.164549566,-0.185356246,0.32167641,0.145245925,0.07993649,0.132111069,0.123436451,0.413089241,-0.23800765,0.324993248,0.364919789,-0.402630659,0.091210227,0.680820875,0.145296142,0.52366365,0.441083505,0.189426211,3.94E-05,0.60016352,0.257212488,0.35630365,0.3890779,0.054542531,0.310942067,0.291073483,0.085098112,0.220903742,0.389345595,-0.025646431,-0.114354378,-0.07755512,-0.13226972,0.665984269,0.568238788,0.468671306,0.145587763,-0.090289289,-0.363304816,0.282884896,-0.064527684,-0.035033181,0.297124696,-0.15928548,0.048402258,0.059909732,-0.010558293,-0.138361567,-0.065074733,0.194893131,0.342599312,-0.219090298,-0.058001871,0.198498746,-0.081055158,0.037410726,0.25591096,0.448705702,0.5058928,-0.17516009,-0.236377628,0.053226911,-0.243707125
Cells_Texture_InverseDifferenceMoment_DNA_5_01,0.233042619,0.535163707,0.070671843,0.193638654,0.231745603,-0.519004934,-0.391191291,-1.07109483,0.203293513,-0.011427425,-0.239471956,0.101672617,0.370883183,0.180920638,-0.033705638,0.449471548,0.041011584,0.158012055,0.069707523,-0.369694868,-0.16632618,0.27138367,-0.445960302,0.158748789,0.065429501,0.413413115,0.556463228,0.312958595,0.371968243,0.052369728,-0.074208956,-0.116670436,0.084375001,0.101605048,-0.187903866,-0.013840798,0.270470768,0.173055388,0.460934949,0.160313597,-0.190098671,0.324633181,0.168695474,0.079527868,0.126568918,0.132952302,0.430328558,-0.254251483,0.368646988,0.378000434,-0.424245163,0.112386577,0.690660434,0.180296335,0.539108293,0.443639771,0.191556125,0.006706697,0.600502697,0.264877627,0.356640313,0.40407777,0.064672038,0.318154778,0.30733257,0.073510129,0.217954994,0.404587966,-0.013977479,-0.115593451,-0.080028174,-0.116243737,0.670242465,0.581097914,0.477299114,0.150343162,-0.072392092,-0.370899216,0.295313963,-0.054812556,-0.024762969,0.309229288,-0.156957255,0.04677206,0.074944108,0.060691759,-0.119341931,-0.040168836,0.199875147,0.34092322,-0.21664347,-0.049621765,0.201572623,-0.059210505,0.033136076,0.232106779,0.484350686,0.47763363,-0.186705479,-0.187497184,0.070121052,-0.204789211
Cells_Texture_InverseDifferenceMoment_DNA_5_02,0.21158518,0.502187516,0.080932059,0.192298846,0.201294247,-0.563425829,-0.408408556,-1.044297742,0.179456586,-0.012602826,-0.241868677,0.107066742,0.365648284,0.187876218,-0.035603937,0.431054817,0.015305705,0.152231804,0.054695818,-0.410591293,-0.178981165,0.25080104,-0.461058345,0.139193939,0.038920894,0.394079095,0.550933318,0.313358277,0.367331468,0.043117267,-0.097034135,-0.13203183,0.078818084,0.101392073,-0.164284252,-0.010162197,0.26015446,0.14881236,0.462272179,0.177944432,-0.190377852,0.314338994,0.149714212,0.069545787,0.118523732,0.125172061,0.402035014,-0.222264442,0.344399739,0.351314185,-0.384402451,0.089562406,0.678561133,0.150408886,0.522348137,0.439475217,0.18592595,0.003329221,0.585869038,0.250168342,0.354876893,0.3954648,0.054864944,0.308236533,0.290173215,0.101976396,0.22314149,0.39781763,-0.036844258,-0.108358351,-0.073738439,-0.134962554,0.686283367,0.583497084,0.478417761,0.151065229,-0.100760654,-0.357281082,0.284698539,-0.068221732,-0.033093378,0.295176814,-0.15693185,0.022434256,0.073988584,0.049824437,-0.125337908,-0.068435177,0.191536059,0.342151007,-0.211133742,-0.045389146,0.208194052,-0.080776556,0.040101682,0.237291809,0.442064091,0.49318083,-0.208395106,-0.202051535,0.077119031,-0.228602445
Cells_Texture_InverseDifferenceMoment_DNA_5_03,0.224357956,0.53221394,0.08224559,0.196043002,0.236276065,-0.521787155,-0.386683366,-1.02019573,0.201934295,1.32E-06,-0.236848578,0.131291349,0.37397206,0.190624758,-0.049766792,0.457559646,0.026803297,0.166920883,0.061571917,-0.382781575,-0.16081608,0.267745868,-0.444172565,0.146355936,0.068591001,0.402848417,0.560631134,0.329698958,0.374569797,0.05201814,-0.076903988,-0.117160909,0.089993061,0.105568777,-0.179846865,-0.011892946,0.275208555,0.175485713,0.467793659,0.183563102,-0.189948353,0.329367016,0.16234026,0.100739329,0.124360008,0.134782367,0.41502976,-0.237840889,0.382056729,0.382087774,-0.401615852,0.10946751,0.700457199,0.175207153,0.542479697,0.443866582,0.197832048,-0.000507037,0.598514884,0.253144509,0.36262248,0.39630972,0.061875097,0.320896512,0.312255755,0.084126898,0.222340091,0.394807644,-0.027681054,-0.108380826,-0.079553248,-0.120104555,0.673000721,0.594292977,0.490641368,0.160280263,-0.073105115,-0.363585457,0.293034823,-0.041356525,-0.021617877,0.317185805,-0.15743334,0.038946022,0.06687187,0.012531453,-0.139651869,-0.04386304,0.199676024,0.348290234,-0.198836475,-0.054108009,0.214372965,-0.05833268,0.03522673,0.250309515,0.489524396,0.48087962,-0.158930718,-0.204602025,0.091564583,-0.211919638
Cells_Texture_InverseDifferenceMoment_BODIPY_10_00,0.110435103,0.597365543,0.357416486,0.183643298,0.902695071,0.336969429,0.660387462,0.26384676,0.705358495,0.201911655,0.471913644,0.330333504,-0.40862094,0.100348381,-0.486369675,0.581563894,0.249531684,-0.439919726,-0.194917391,-0.719905983,0.367658054,0.813417527,0.329583323,0.213999473,0.405964203,0.333587577,0.958667788,0.126272407,0.81290675,0.023626563,0.019197627,-0.391551673,-0.331975373,0.025102048,-0.044561704,0.12554072,0.008496386,0.313271649,0.285136509,-0.031075239,0.077052226,0.434416084,0.425598941,0.03703296,0.138850924,0.264073832,0.593945923,-0.460118561,0.390604843,-0.417449222,0.024988567,0.290722393,0.330996078,0.501674092,0.269246501,0.083307942,0.224614802,0.311481581,0.971803158,0.157427758,0.76848295,0.311724501,0.067405286,0.419907044,0.462919517,-0.047417704,0.162348919,0.561131977,0.352121128,-0.255323932,0.350776006,-0.17520433,0.98318419,0.60593454,0.839451554,0.031273249,0.558652154,-0.179523495,0.274256371,0.494571463,0.287855946,0.603544791,-0.203542297,0.869824482,0.158762985,0.750735695,0.002234356,0.24301302,0.20673465,0.190653333,0.569880088,0.29879766,-0.025194709,0.227111645,-0.077377414,-0.044192879,0.383616751,0.470954404,-0.360314423,0.145064019,0.167018668,0.202776453
Cells_Texture_InverseDifferenceMoment_BODIPY_10_01,0.127329422,0.612110179,0.318019404,0.192344443,0.92043183,0.282233168,0.653948642,0.188446475,0.701068925,0.203594265,0.470846027,0.284945257,-0.417594764,0.102168789,-0.448095687,0.589844668,0.252138758,-0.456368269,-0.188356266,-0.695043564,0.311120144,0.812033006,0.286678805,0.216679281,0.406492083,0.345199981,0.973306169,0.066314509,0.803147658,0.007427274,0.016613441,-0.386871203,-0.294156282,0.020845883,-0.051446178,0.11587317,-0.012165168,0.31783293,0.282868793,0.01162373,0.0949576,0.439445494,0.440921509,0.04044081,0.147398629,0.285939455,0.621017379,-0.458899834,0.417679347,-0.394784005,0.038020168,0.308245453,0.330944938,0.518931777,0.243982418,0.090979674,0.221873735,0.28926698,0.967330484,0.101477423,0.76627295,0.32138931,0.080560891,0.425903774,0.461254805,-0.031442389,0.174952558,0.598445785,0.346945918,-0.232705997,0.339057242,-0.170908485,1.034925498,0.542728619,0.867617599,0.033607866,0.546841072,-0.189621024,0.266994607,0.49177853,0.256943964,0.600859044,-0.212445972,0.902134838,0.179976899,0.816530831,0.07345589,0.249050269,0.198568893,0.173384059,0.579491231,0.281161223,-0.005736742,0.231098435,-0.068121184,-0.105952603,0.417861269,0.48263024,-0.367411193,0.171931125,0.187857557,0.217347619
Cells_Texture_InverseDifferenceMoment_BODIPY_10_02,0.101405642,0.592728424,0.334999525,0.20911755,0.898058957,0.283476546,0.660377195,0.24392645,0.701333143,0.227866246,0.477339953,0.312408738,-0.417721417,0.105126285,-0.477189599,0.602673731,0.241065878,-0.445381099,-0.193386563,-0.707888732,0.327347656,0.810274747,0.333723001,0.208824128,0.400354933,0.338592121,0.952855039,0.123408211,0.781700747,-0.003990832,0.020393822,-0.4017467,-0.337381779,0.026381325,-0.039977913,0.131444849,0.035943861,0.313639177,0.29273973,0.000331368,0.082167931,0.413574856,0.432400275,0.025086109,0.122166094,0.268525955,0.585155842,-0.461965211,0.404275374,-0.454222606,0.051992636,0.29644776,0.331696719,0.514258373,0.272666996,0.070181385,0.219942991,0.316089933,0.94719607,0.132128112,0.774116464,0.321592507,0.065406074,0.398611367,0.468462436,-0.035978226,0.148490981,0.568262571,0.331211179,-0.246704006,0.359141031,-0.175980718,1.005175071,0.636407065,0.858635452,0.046817734,0.554040446,-0.176533277,0.283655557,0.492138442,0.29571031,0.593702812,-0.197189281,0.853637909,0.191239155,0.789777441,0.050741311,0.244178216,0.205972877,0.193883458,0.577273848,0.32689539,0.001300046,0.231419613,-0.067658598,-0.105524316,0.382481408,0.45000864,-0.392954406,0.168288863,0.199872556,0.209334647
Cells_Texture_InverseDifferenceMoment_BODIPY_10_03,0.116343571,0.601816894,0.334974018,0.194771148,0.920718914,0.257957648,0.659930131,0.301054018,0.699284347,0.217868925,0.479252432,0.386555503,-0.411827426,0.120810585,-0.483475062,0.598772837,0.233198517,-0.416658946,-0.192526632,-0.709131409,0.304065027,0.808437203,0.291454569,0.156665916,0.409125668,0.340782778,0.984452358,0.115179768,0.804890094,0.004554074,0.018462591,-0.39416524,-0.284395733,0.024343532,-0.040096231,0.119614069,0.020728324,0.324570564,0.288967674,0.039436416,0.09059149,0.456686599,0.430507504,0.064493799,0.148774824,0.276619186,0.612421905,-0.42015121,0.424194708,-0.38871042,0.089167055,0.306818738,0.342467082,0.519856065,0.252437892,0.095672066,0.224703279,0.292953712,0.976714807,0.072836056,0.766508979,0.296925632,0.073816448,0.423247022,0.466282348,-0.021986179,0.181225139,0.592108953,0.33773121,-0.234219826,0.339928455,-0.172001895,1.039796969,0.604693652,0.907834842,0.057778533,0.546338188,-0.196583887,0.260157447,0.50810027,0.271975538,0.607725028,-0.224787747,0.894921587,0.170506858,0.786021124,0.009323403,0.248097342,0.188397501,0.192379466,0.589234469,0.290301479,0.0169938,0.215687535,-0.062946888,-0.02448747,0.418505317,0.481277071,-0.356298136,0.15402341,0.206908117,0.221089409
Cells_Texture_InverseDifferenceMoment_BODIPY_20_00,0.132945978,0.611571063,0.317375745,0.165236506,0.943659404,0.252267501,0.641147034,0.207997347,0.704062452,0.191901741,0.463103048,0.335197427,-0.420759141,0.112625196,-0.444024105,0.570849152,0.239618447,-0.427011569,-0.189086926,-0.706983629,0.285758256,0.797971355,0.244978,0.162999536,0.410080279,0.334767589,1.015792242,0.064572418,0.805419194,0.028320323,0.014588934,-0.383668845,-0.233993806,0.021663589,-0.035964856,0.108104499,-0.033657942,0.32616015,0.271810464,0.049858535,0.094971544,0.470817586,0.434771488,0.075190749,0.171401308,0.289042304,0.645528023,-0.426629319,0.434711425,-0.332746956,0.089859118,0.315108248,0.331902694,0.513803652,0.209680867,0.115551892,0.235614863,0.264925838,1.022283956,0.048693697,0.729178665,0.285881947,0.089800548,0.440598654,0.458531606,-0.025906775,0.202083822,0.613741092,0.361331726,-0.223436287,0.326005639,-0.162158699,1.067365489,0.461322203,0.902998771,0.032801003,0.533138152,-0.198628255,0.23666385,0.497583135,0.212844645,0.603004937,-0.231707421,0.943667595,0.156810252,0.809309054,0.038650198,0.251413067,0.175429309,0.147827379,0.584836206,0.227508364,0.007791279,0.205583436,-0.063774009,-0.052399993,0.457547135,0.505191356,-0.322071589,0.156891212,0.197565585,0.238898149
Cells_Texture_InverseDifferenceMoment_BODIPY_20_01,0.135228737,0.575930392,0.262074997,0.156108443,0.921259909,0.186267986,0.602750752,0.12785571,0.664024183,0.17662897,0.450695264,0.300925168,-0.46326928,0.111401234,-0.384469477,0.536169871,0.241695217,-0.453126007,-0.186345845,-0.700096688,0.197085548,0.739240446,0.188764377,0.154870282,0.392443217,0.336784349,1.038736292,0.067045652,0.817719417,0.028339364,0.007326421,-0.375577433,-0.189395334,0.005244495,-0.026411598,0.104352534,-0.054550392,0.313138685,0.248963121,0.082107416,0.10272545,0.444974311,0.447350718,0.07042471,0.177478796,0.29421114,0.665286866,-0.387480663,0.435688308,-0.302039034,0.099266948,0.320317972,0.306329225,0.502726832,0.161592367,0.111407124,0.211507752,0.231515402,1.003654548,0.022238725,0.734424472,0.266159457,0.091901557,0.407139818,0.446307134,-0.006513615,0.212408691,0.645488507,0.358827449,-0.202518716,0.314267245,-0.160479543,1.060613514,0.396136082,0.868062836,0.02248549,0.479647349,-0.190655724,0.200740669,0.480380684,0.143940196,0.590303793,-0.227179638,0.980672003,0.16857787,0.885525134,0.102452984,0.250382218,0.153763742,0.100905311,0.57275325,0.168044505,0.014459253,0.191820074,-0.060536655,-0.081554663,0.484543181,0.499580356,-0.320976664,0.195088571,0.230523077,0.26553526
Cells_Texture_InverseDifferenceMoment_BODIPY_20_02,0.130095339,0.600584902,0.297381533,0.196903572,0.936582149,0.195897152,0.643366607,0.185462608,0.699154356,0.215673383,0.469931223,0.32672203,-0.430533727,0.115108858,-0.430734429,0.603806094,0.222711363,-0.433910094,-0.185168099,-0.695724571,0.227703079,0.796095144,0.250205285,0.158002499,0.406792809,0.346999338,1.024569884,0.061723596,0.787968004,0.001265853,0.011981608,-0.392058071,-0.235541201,0.023462996,-0.033801969,0.109039543,-0.005698797,0.322974531,0.279076513,0.078598698,0.098810814,0.444372043,0.443686817,0.064982465,0.15172423,0.293579271,0.635360685,-0.423537344,0.453610456,-0.361674821,0.116560868,0.325696099,0.332429683,0.52856565,0.214109563,0.100246341,0.225121094,0.269470134,1.004569142,0.031574907,0.734471444,0.299181134,0.085461412,0.412606309,0.463564303,-0.014897856,0.18675413,0.62272137,0.338823826,-0.212999386,0.326350512,-0.163822238,1.092492343,0.48896788,0.915171659,0.044272868,0.528641254,-0.198357118,0.24730598,0.496787193,0.222895438,0.596642616,-0.221908156,0.925076369,0.197705303,0.8601998,0.082264809,0.252482969,0.173150335,0.148746741,0.590638497,0.265888918,0.031922211,0.206050732,-0.057077554,-0.107111654,0.456429599,0.479168559,-0.344865807,0.183900703,0.234934259,0.245829109
Cells_Texture_InverseDifferenceMoment_BODIPY_20_03,0.128160045,0.557038862,0.282650921,0.153976464,0.916630056,0.169009186,0.615591618,0.179121485,0.65962434,0.187985312,0.460990854,0.393591528,-0.458332054,0.1251877,-0.41431127,0.542012742,0.226046393,-0.421340052,-0.188777505,-0.714547879,0.204019427,0.740735706,0.188778627,0.098770393,0.398988965,0.335116028,1.055403886,0.086417746,0.82884483,0.023892833,0.004104914,-0.386074136,-0.184235975,0.009203278,-0.014661626,0.110977749,-0.024024329,0.31813935,0.256564927,0.106848155,0.099864798,0.457005804,0.437825164,0.087023276,0.177058302,0.295216258,0.651997213,-0.357618774,0.443687763,-0.293234663,0.145446664,0.314587522,0.323621985,0.504301198,0.170226671,0.11555756,0.209408322,0.238455183,1.01157361,0.022604506,0.739049631,0.246860242,0.087429357,0.398874533,0.450443357,0.00531156,0.218541566,0.64093743,0.342276836,-0.206112418,0.318886896,-0.160387123,1.046780609,0.441331942,0.861060671,0.029512121,0.481031714,-0.194791707,0.194212233,0.502847951,0.164236479,0.591685319,-0.235070502,0.973293014,0.163064414,0.853727174,0.046515343,0.250008799,0.143394873,0.121540462,0.581727678,0.17742749,0.036412688,0.173595725,-0.053451147,-0.01343777,0.484903304,0.497251982,-0.306423277,0.178462332,0.251230562,0.270206023
Cells_Texture_InverseDifferenceMoment_BODIPY_5_00,0.064264915,0.543122544,0.375805275,0.159940016,0.82908353,0.368530362,0.635472082,0.303106102,0.679839498,0.175177105,0.466683174,0.324844512,-0.443473145,0.095715291,-0.489405741,0.542300841,0.261503282,-0.463180244,-0.20334168,-0.74955093,0.407583454,0.760261085,0.374378125,0.23155943,0.381097094,0.316633299,0.894822014,0.175428806,0.777172006,0.036501609,0.023465344,-0.392792434,-0.398461782,0.017448124,-0.018218661,0.165777881,0.038345818,0.29240626,0.279594506,-0.114555637,0.04013625,0.367546628,0.414376587,0.005780992,0.109326158,0.233685297,0.54001236,-0.457856029,0.336677191,-0.488693473,-0.031589359,0.256431905,0.309176356,0.45733134,0.287689219,0.029424725,0.195897305,0.332073716,0.90852909,0.217266427,0.748606284,0.289995253,0.022318496,0.359208926,0.452976015,-0.070496414,0.121259827,0.505591677,0.35025336,-0.293955239,0.386851175,-0.191037337,0.905293506,0.638980838,0.756940264,-0.000141544,0.539470864,-0.132730952,0.276029789,0.472213441,0.3073247,0.575645523,-0.169451929,0.80385369,0.142379243,0.695356832,-0.029049952,0.227522678,0.213859417,0.182166365,0.531340597,0.284097132,-0.067761444,0.222053537,-0.072697824,-0.018212753,0.319011116,0.427890076,-0.376065544,0.143582559,0.172797051,0.191137318
Cells_Texture_InverseDifferenceMoment_BODIPY_5_01,0.087463528,0.577207362,0.352345581,0.185631737,0.868230532,0.343922862,0.652152143,0.224495507,0.698046297,0.196940188,0.468447639,0.277905452,-0.41993473,0.091294165,-0.469980356,0.57418699,0.260884497,-0.476005313,-0.197564322,-0.717615003,0.389322769,0.796041901,0.354665163,0.255296401,0.391690078,0.333716972,0.918422811,0.126775584,0.780856234,0.013928362,0.022908853,-0.397416398,-0.375390076,0.0225407,-0.04275792,0.144284179,0.021527995,0.30413142,0.284084206,-0.06958074,0.068002768,0.384478697,0.427068069,0.007449676,0.112988343,0.254946962,0.567230905,-0.470817446,0.368783921,-0.474758804,-0.022514798,0.276836401,0.317530469,0.486814272,0.279516752,0.05048304,0.213107714,0.324376994,0.920743122,0.191992902,0.764726506,0.326031942,0.049568324,0.386043391,0.458645982,-0.054995825,0.130995149,0.539422379,0.346223694,-0.269729938,0.370770807,-0.182166546,0.946822044,0.633552447,0.787349583,0.021527323,0.552626459,-0.153078294,0.288304043,0.480352565,0.301105478,0.587505945,-0.176332278,0.835052024,0.17045896,0.74971593,0.038104298,0.236639437,0.21492091,0.191036524,0.555327683,0.304956453,-0.0457134,0.246408616,-0.069560706,-0.083593645,0.349411403,0.442429377,-0.395997823,0.161704935,0.169484243,0.194543793
